epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
99,0.6229712963104248,0.498344361782074,0.6929082274436951,0.5681818127632141,0.5,0.6929928064346313
100,0.6229712963104248,0.5,0.6928908824920654,0.5681818127632141,0.5,0.6929912567138672
101,0.6229712963104248,0.498344361782074,0.6928844451904297,0.5681818127632141,0.5,0.6929900646209717
102,0.6229712963104248,0.5,0.6928771138191223,0.5681818127632141,0.5,0.6929888725280762
103,0.6229712963104248,0.49668875336647034,0.692897379398346,0.5681818127632141,0.5,0.6929873824119568
104,0.6229712963104248,0.498344361782074,0.6928913593292236,0.5681818127632141,0.5,0.6929858326911926
105,0.6229712963104248,0.4960351288318634,0.6929174065589905,0.5681818127632141,0.5,0.6929842829704285
106,0.6229712963104248,0.4950331151485443,0.6929036378860474,0.5681818127632141,0.5,0.6929827332496643
107,0.6229712963104248,0.49934637546539307,0.6928932666778564,0.5681818127632141,0.5,0.692981481552124
108,0.6229712963104248,0.49769076704978943,0.6928750276565552,0.5681818127632141,0.5,0.6929800510406494
109,0.6229712963104248,0.49172186851501465,0.6929045915603638,0.5681818127632141,0.5,0.6929784417152405
110,0.6229712963104248,0.49668875336647034,0.6928796768188477,0.5681818127632141,0.5,0.6929768919944763
111,0.6229712963104248,0.498344361782074,0.6928793787956238,0.5681818127632141,0.5,0.6929754614830017
112,0.6229712963104248,0.49769076704978943,0.692869246006012,0.5681818127632141,0.5,0.6929742693901062
113,0.6229712963104248,0.498344361782074,0.6928716897964478,0.5681818127632141,0.5,0.692972719669342
114,0.6229712963104248,0.4950331151485443,0.6928678750991821,0.5681818127632141,0.5,0.6929714679718018
115,0.6229712963104248,0.498344361782074,0.6928554177284241,0.5681818127632141,0.5,0.6929704546928406
116,0.6229712963104248,0.49769076704978943,0.6928638815879822,0.5681818127632141,0.5,0.6929690837860107
117,0.6229712963104248,0.49668875336647034,0.6928437948226929,0.5681818127632141,0.5,0.6929673552513123
118,0.6229712963104248,0.498344361782074,0.6928349733352661,0.5681818127632141,0.5,0.6929663419723511
119,0.6229712963104248,0.49934637546539307,0.692825436592102,0.5681818127632141,0.5,0.6929650902748108
120,0.6229712963104248,0.498344361782074,0.692855954170227,0.5681818127632141,0.5,0.692963719367981
121,0.6229712963104248,0.49172186851501465,0.6928501129150391,0.5681818127632141,0.5,0.6929619908332825
122,0.6229712963104248,0.4960351288318634,0.6928355097770691,0.5681818127632141,0.5,0.692960798740387
123,0.6229712963104248,0.49769076704978943,0.6928500533103943,0.5681818127632141,0.5,0.6929593682289124
124,0.6229712963104248,0.498344361782074,0.6928492188453674,0.5681818127632141,0.5,0.6929576992988586
125,0.6229712963104248,0.49668875336647034,0.6928689479827881,0.5681818127632141,0.5,0.6929562091827393
126,0.6229712963104248,0.49769076704978943,0.6928229331970215,0.5681818127632141,0.5,0.6929550170898438
127,0.6229712963104248,0.5003483891487122,0.6928215026855469,0.5681818127632141,0.5,0.6929535269737244
128,0.6229712963104248,0.49668875336647034,0.6928377151489258,0.5681818127632141,0.5,0.6929522156715393
129,0.6229712963104248,0.4970371127128601,0.6928190588951111,0.5681818127632141,0.5,0.6929507851600647
130,0.6229712963104248,0.498344361782074,0.692825973033905,0.5681818127632141,0.5,0.6929494738578796
131,0.6229712963104248,0.5020040273666382,0.692793071269989,0.5681818127632141,0.5,0.6929479241371155
132,0.6229712963104248,0.49934637546539307,0.692825436592102,0.5681818127632141,0.5,0.6929464340209961
133,0.6229712963104248,0.5,0.6928225755691528,0.5681818127632141,0.5,0.692945122718811
134,0.6229712963104248,0.4950331151485443,0.6928117871284485,0.5681818127632141,0.5,0.6929436922073364
135,0.6229712963104248,0.498344361782074,0.6928087472915649,0.5681818127632141,0.5,0.6929423809051514
136,0.6229712963104248,0.4976874589920044,0.6928120255470276,0.5681818127632141,0.5,0.6929409503936768
137,0.6229712963104248,0.49172186851501465,0.6928439736366272,0.5681818127632141,0.5,0.6929397583007812
138,0.6229712963104248,0.4933774769306183,0.6928483247756958,0.5681818127632141,0.5,0.6929387450218201
139,0.6229712963104248,0.4960351288318634,0.6928051710128784,0.5681818127632141,0.5,0.6929375529289246
140,0.6229712963104248,0.5,0.6927802562713623,0.5681818127632141,0.5,0.6929358839988708
141,0.6229712963104248,0.49668875336647034,0.6927950978279114,0.5681818127632141,0.5,0.6929348111152649
142,0.6229712963104248,0.5,0.6927811503410339,0.5681818127632141,0.5,0.6929334998130798
143,0.6229712963104248,0.49668875336647034,0.6927915215492249,0.5681818127632141,0.5,0.6929319500923157
144,0.6229712963104248,0.498344361782074,0.6927714347839355,0.5681818127632141,0.5,0.6929304003715515
145,0.6229712963104248,0.49869275093078613,0.6927645802497864,0.5681818127632141,0.5,0.6929288506507874
146,0.6229712963104248,0.4950331151485443,0.6927868127822876,0.5681818127632141,0.5,0.6929275989532471
147,0.6229712963104248,0.49769076704978943,0.6927599310874939,0.5681818127632141,0.5,0.6929260492324829
148,0.6229712963104248,0.4933774769306183,0.6927942633628845,0.5681818127632141,0.5,0.6929249167442322
149,0.6229712963104248,0.4950331151485443,0.692785382270813,0.5681818127632141,0.5,0.6929231882095337
150,0.6229712963104248,0.5010020136833191,0.692758321762085,0.5681818127632141,0.5,0.6929216980934143
151,0.6229712963104248,0.4960351288318634,0.6927600502967834,0.5681818127632141,0.5,0.6929200291633606
152,0.6229712963104248,0.4950331151485443,0.6927580237388611,0.5681818127632141,0.5,0.6929185390472412
153,0.6229712963104248,0.4953814744949341,0.692754864692688,0.5681818127632141,0.5,0.6929168701171875
154,0.6229712963104248,0.49769076704978943,0.692746639251709,0.5681818127632141,0.5,0.6929153203964233
155,0.6229712963104248,0.49668875336647034,0.6927600502967834,0.5681818127632141,0.5,0.6929140686988831
156,0.6229712963104248,0.4933774769306183,0.692757785320282,0.5681818127632141,0.5,0.6929129362106323
157,0.6229712963104248,0.498344361782074,0.6927404403686523,0.5681818127632141,0.5,0.6929114460945129
158,0.6229712963104248,0.5,0.6927279233932495,0.5681818127632141,0.5,0.6929101943969727
159,0.6229712963104248,0.4960351288318634,0.6927312612533569,0.5681818127632141,0.5,0.6929087042808533
160,0.6229712963104248,0.498344361782074,0.6927312612533569,0.5681818127632141,0.5,0.6929069757461548
161,0.6229712963104248,0.49934637546539307,0.6927458047866821,0.5681818127632141,0.5,0.692905843257904
162,0.6229712963104248,0.5,0.6927131414413452,0.5681818127632141,0.5,0.6929047107696533
163,0.6229712963104248,0.49934637546539307,0.6927323341369629,0.5681818127632141,0.5,0.6929031014442444
164,0.6229712963104248,0.4950331151485443,0.6927438378334045,0.5681818127632141,0.5,0.692901611328125
165,0.6229712963104248,0.498344361782074,0.6927332282066345,0.5681818127632141,0.5,0.6929005980491638
166,0.6229712963104248,0.4970371127128601,0.6927315592765808,0.5681818127632141,0.5,0.692899227142334
167,0.6229712963104248,0.49668875336647034,0.6927189230918884,0.5681818127632141,0.5,0.6928976774215698
168,0.6229712963104248,0.4960351288318634,0.6927274465560913,0.5681818127632141,0.5,0.6928961277008057
169,0.6229712963104248,0.4970371127128601,0.6927245855331421,0.5681818127632141,0.5,0.6928945183753967
170,0.6229712963104248,0.4996947646141052,0.6926888227462769,0.5681818127632141,0.5,0.6928929090499878
171,0.6229712963104248,0.4960351288318634,0.6927188634872437,0.5681818127632141,0.5,0.6928913593292236
172,0.6229712963104248,0.49934637546539307,0.6927053332328796,0.5681818127632141,0.5,0.6928896903991699
173,0.6229712963104248,0.4950331151485443,0.6927186250686646,0.5681818127632141,0.5,0.6928882002830505
174,0.6229712963104248,0.4970371127128601,0.6927022933959961,0.5681818127632141,0.5,0.6928864121437073
175,0.6229712963104248,0.498344361782074,0.6926975846290588,0.5681818127632141,0.5,0.6928848624229431
176,0.6229712963104248,0.49668875336647034,0.692723274230957,0.5681818127632141,0.5,0.6928832530975342
177,0.6229712963104248,0.4960351288318634,0.6927080750465393,0.5681818127632141,0.5,0.6928816437721252
178,0.6229712963104248,0.49272388219833374,0.6927199363708496,0.5681818127632141,0.5,0.6928800940513611
179,0.6229712963104248,0.49769076704978943,0.6927052140235901,0.5681818127632141,0.5,0.6928785443305969
180,0.6229712963104248,0.4950331151485443,0.6927077770233154,0.5681818127632141,0.5,0.6928773522377014
181,0.6229712963104248,0.4943794906139374,0.6927326917648315,0.5681818127632141,0.5,0.6928762197494507
182,0.6229712963104248,0.4930722415447235,0.6926878094673157,0.5681818127632141,0.5,0.6928746700286865
183,0.6229712963104248,0.4976874589920044,0.6926881670951843,0.5681818127632141,0.5,0.692873477935791
184,0.6229712963104248,0.4943794906139374,0.6927042007446289,0.5681818127632141,0.5,0.6928723454475403
185,0.6229712963104248,0.49668875336647034,0.6926830410957336,0.5681818127632141,0.5,0.69287109375
186,0.6229712963104248,0.4990411400794983,0.692679226398468,0.5681818127632141,0.5,0.6928694248199463
187,0.6229712963104248,0.49769076704978943,0.692677915096283,0.5681818127632141,0.5,0.6928679347038269
188,0.6229712963104248,0.4953814744949341,0.6926957368850708,0.5681818127632141,0.5,0.6928667426109314
189,0.6229712963104248,0.498344361782074,0.692680299282074,0.5681818127632141,0.5,0.6928651332855225
190,0.6229712963104248,0.4933774769306183,0.6926723718643188,0.5681818127632141,0.5,0.6928634643554688
191,0.6229712963104248,0.5,0.6926777958869934,0.5681818127632141,0.5,0.6928625106811523
192,0.6229712963104248,0.4920702278614044,0.6926780343055725,0.5681818127632141,0.5,0.6928613185882568
193,0.6229712963104248,0.4933774769306183,0.6926819682121277,0.5681818127632141,0.5,0.6928601861000061
194,0.6229712963104248,0.49668875336647034,0.6926664710044861,0.5681818127632141,0.5,0.6928589940071106
195,0.6229712963104248,0.4970371127128601,0.6926331520080566,0.5681818127632141,0.5,0.6928573846817017
196,0.6229712963104248,0.49769076704978943,0.6926630735397339,0.5681818127632141,0.5,0.6928558349609375
197,0.6229712963104248,0.4953814744949341,0.6926382184028625,0.5681818127632141,0.5,0.6928541660308838
198,0.6229712963104248,0.4943794906139374,0.6926330327987671,0.5681818127632141,0.5,0.6928525567054749
199,0.6229712963104248,0.4950331151485443,0.6926411986351013,0.5681818127632141,0.5,0.6928508281707764
200,0.6229712963104248,0.49668875336647034,0.6926469206809998,0.5681818127632141,0.5,0.6928492188453674
201,0.6229712963104248,0.49769076704978943,0.6926276683807373,0.5681818127632141,0.5,0.6928476691246033
202,0.6229712963104248,0.49769076704978943,0.692634105682373,0.5681818127632141,0.5,0.6928460001945496
203,0.6229712963104248,0.4933774769306183,0.6926419734954834,0.5681818127632141,0.5,0.6928448677062988
204,0.6229712963104248,0.4960351288318634,0.6926161050796509,0.5681818127632141,0.5,0.6928432583808899
205,0.6229712963104248,0.49668875336647034,0.6926472783088684,0.5681818127632141,0.5,0.6928417086601257
206,0.6229712963104248,0.4943794906139374,0.6926273107528687,0.5681818127632141,0.5,0.692840039730072
207,0.6229712963104248,0.4950331151485443,0.6926249861717224,0.5681818127632141,0.5,0.6928384900093079
208,0.6229712963104248,0.49869275093078613,0.6926094889640808,0.5681818127632141,0.5,0.6928368210792542
209,0.6229712963104248,0.4943794906139374,0.6926226615905762,0.5681818127632141,0.5,0.6928353905677795
210,0.6229712963104248,0.49437615275382996,0.692617654800415,0.5681818127632141,0.5,0.692833662033081
211,0.6229712963104248,0.4986861050128937,0.6925866603851318,0.5681818127632141,0.5,0.6928324103355408
212,0.6229712963104248,0.4943794906139374,0.6926047801971436,0.5681818127632141,0.5,0.6928308606147766
213,0.6229712963104248,0.49272388219833374,0.6926292181015015,0.5681818127632141,0.5,0.6928296089172363
214,0.6229712963104248,0.4950331151485443,0.6926127076148987,0.5681818127632141,0.5,0.6928281188011169
215,0.6229712963104248,0.5020040273666382,0.6925707459449768,0.5681818127632141,0.5,0.6928269863128662
216,0.6229712963104248,0.49668875336647034,0.6926190853118896,0.5681818127632141,0.5,0.6928256154060364
217,0.6229712963104248,0.4943794906139374,0.6925977468490601,0.5681818127632141,0.5,0.69282466173172
218,0.6229712963104248,0.4914166033267975,0.6925966739654541,0.5681818127632141,0.5,0.6928234696388245
219,0.6229712963104248,0.4910682439804077,0.692590057849884,0.5681818127632141,0.5,0.692821741104126
220,0.6229712963104248,0.5,0.6925906538963318,0.5681818127632141,0.5,0.6928206086158752
221,0.6229712963104248,0.4920702278614044,0.6925791501998901,0.5681818127632141,0.5,0.6928190588951111
222,0.6229712963104248,0.4900662302970886,0.692591667175293,0.5681818127632141,0.5,0.6928178071975708
223,0.6229712963104248,0.4943794906139374,0.6925754547119141,0.5681818127632141,0.5,0.6928161978721619
224,0.6229712963104248,0.4933774769306183,0.6925837993621826,0.5681818127632141,0.5,0.6928147673606873
225,0.6229712963104248,0.49902787804603577,0.6925696730613708,0.5681818127632141,0.5,0.6928131580352783
226,0.6229712963104248,0.49472787976264954,0.6925992965698242,0.5681818127632141,0.5,0.6928115487098694
227,0.6229712963104248,0.4950331151485443,0.6925970315933228,0.5681818127632141,0.5,0.6928099393844604
228,0.6229712963104248,0.49272388219833374,0.6925995349884033,0.5681818127632141,0.5,0.6928088665008545
229,0.6229712963104248,0.49934637546539307,0.6925599575042725,0.5681818127632141,0.5,0.6928076148033142
230,0.6229712963104248,0.4900662302970886,0.6925950050354004,0.5681818127632141,0.5,0.69280606508255
231,0.6229712963104248,0.4894126057624817,0.6925650238990784,0.5681818127632141,0.5,0.6928045153617859
232,0.6229712963104248,0.49869275093078613,0.6925281286239624,0.5681818127632141,0.5,0.6928033232688904
233,0.6229712963104248,0.4990411400794983,0.69255131483078,0.5681818127632141,0.5,0.6928016543388367
234,0.6229712963104248,0.4970371127128601,0.6925250887870789,0.5681818127632141,0.5,0.6928001046180725
235,0.6229712963104248,0.4963834881782532,0.6925264000892639,0.5681818127632141,0.5,0.692798912525177
236,0.6229712963104248,0.49472787976264954,0.6925479173660278,0.5681818127632141,0.5,0.6927977204322815
237,0.6229712963104248,0.49372586607933044,0.6925503015518188,0.5681818127632141,0.5,0.6927966475486755
238,0.6229712963104248,0.49472787976264954,0.6925339698791504,0.5681818127632141,0.5,0.6927953958511353
239,0.6229712963104248,0.49769076704978943,0.6925245523452759,0.5681818127632141,0.5,0.6927938461303711
240,0.6229712963104248,0.49272388219833374,0.6925416588783264,0.5681818127632141,0.5,0.6927922964096069
241,0.6229712963104248,0.4900662302970886,0.6925528049468994,0.5681818127632141,0.5,0.6927906274795532
242,0.6229712963104248,0.4943794906139374,0.6925243735313416,0.5681818127632141,0.5,0.6927890181541443
243,0.6229712963104248,0.4900662302970886,0.6925510764122009,0.5681818127632141,0.5,0.6927874088287354
244,0.6229712963104248,0.4960351288318634,0.6925075650215149,0.5681818127632141,0.5,0.6927862763404846
245,0.6229712963104248,0.4970371127128601,0.6925173997879028,0.5681818127632141,0.5,0.6927847266197205
246,0.6229712963104248,0.49769076704978943,0.6925303339958191,0.5681818127632141,0.5,0.6927831172943115
247,0.6229712963104248,0.49272388219833374,0.6925248503684998,0.5681818127632141,0.5,0.6927815675735474
248,0.6229712963104248,0.4930722415447235,0.6925117373466492,0.5681818127632141,0.5,0.6927799582481384
249,0.6229712963104248,0.4900662302970886,0.6925476789474487,0.5681818127632141,0.5,0.6927782297134399
250,0.6229712963104248,0.4996947646141052,0.6924858093261719,0.5681818127632141,0.5,0.6927770972251892
251,0.6229712963104248,0.4867549538612366,0.6925443410873413,0.5681818127632141,0.5,0.6927757859230042
252,0.6229712963104248,0.4970371127128601,0.692493736743927,0.5681818127632141,0.5,0.6927744150161743
253,0.6229712963104248,0.4943794906139374,0.6925092935562134,0.5681818127632141,0.5,0.6927731037139893
254,0.6229712963104248,0.4904145896434784,0.6925198435783386,0.5681818127632141,0.5,0.6927714943885803
255,0.6229712963104248,0.49272388219833374,0.6924923658370972,0.5681818127632141,0.5,0.6927699446678162
256,0.6229712963104248,0.5013504028320312,0.6924792528152466,0.5681818127632141,0.5,0.6927686929702759
257,0.6229712963104248,0.49769076704978943,0.692488968372345,0.5681818127632141,0.5,0.6927672028541565
258,0.6229712963104248,0.4904145896434784,0.6925157904624939,0.5681818127632141,0.5,0.6927655935287476
259,0.6229712963104248,0.49372586607933044,0.6925141215324402,0.5681818127632141,0.5,0.692764401435852
260,0.6229712963104248,0.4963834881782532,0.6924877166748047,0.5681818127632141,0.5,0.6927627921104431
261,0.6229712963104248,0.4910682439804077,0.6924658417701721,0.5681818127632141,0.5,0.6927611827850342
262,0.6229712963104248,0.49272388219833374,0.6924939155578613,0.5681818127632141,0.5,0.6927595734596252
263,0.6229712963104248,0.4950331151485443,0.692493736743927,0.5681818127632141,0.5,0.6927583813667297
264,0.6229712963104248,0.49272388219833374,0.6924507021903992,0.5681818127632141,0.5,0.6927568912506104
265,0.6229712963104248,0.4970371127128601,0.6924706101417542,0.5681818127632141,0.5,0.6927551031112671
266,0.6229712963104248,0.4967152774333954,0.6924443244934082,0.5681818127632141,0.5,0.6927535533905029
267,0.6229712963104248,0.4920702278614044,0.6924696564674377,0.5681818127632141,0.5,0.6927522420883179
268,0.6229712963104248,0.49372586607933044,0.6924562454223633,0.5681818127632141,0.5,0.6927511096000671
269,0.6229712963104248,0.4933774769306183,0.6924487352371216,0.5681818127632141,0.5,0.692749559879303
270,0.6229712963104248,0.48509934544563293,0.6924747228622437,0.5681818127632141,0.5,0.6927478313446045
271,0.6229712963104248,0.4920702278614044,0.692441463470459,0.5681818127632141,0.5,0.6927462220191956
272,0.6229712963104248,0.48875895142555237,0.692471981048584,0.5681818127632141,0.5,0.6927450299263
273,0.6229712963104248,0.4924186170101166,0.6924408078193665,0.5681818127632141,0.5,0.6927433609962463
274,0.6229712963104248,0.4933774769306183,0.6924651861190796,0.5681818127632141,0.5,0.6927419304847717
275,0.6229712963104248,0.4920702278614044,0.6924426555633545,0.5681818127632141,0.5,0.6927406787872314
276,0.6229712963104248,0.4920702278614044,0.6924440264701843,0.5681818127632141,0.5,0.6927394270896912
